Orthologs,TC,RTC,TCA,RTCA,Taxa,Not sure,Pythia scores
cluster13114_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.94148,-0.207446,-0.089247,-0.004697,22,0.414764,0.29
cluster13116_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-8.821594,-0.367566,-3.995214,-0.166467,27,0.239245,0.69
cluster13121_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.103123,-0.044125,2.021209,0.080848,28,0.65208,0.52
cluster1312_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.411929,-0.247064,-4.375036,-0.145835,33,0.553558,0.45
cluster13122_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.562669,-0.273445,-2.497858,-0.104077,27,0.322182,0.68
cluster13123_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.939428,-0.164143,-1.286545,-0.053606,27,0.443684,0.7
cluster13124_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.904019,-0.111693,0.71752,0.027597,29,0.69184,0.6
cluster13126_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.211299,-0.063753,-0.326985,-0.01721,22,0.337532,0.15
cluster13131_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.666726,-0.024694,1.360089,0.050374,30,1.02347,0.34
cluster13133_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-9.019091,-0.392134,-5.605341,-0.24371,26,0.327645,0.6
cluster13135_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.129974,0.053808,1.219893,0.05809,24,0.909199,0.4
cluster13142_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.06098,-0.098142,-0.602238,-0.028678,24,0.366281,0.69
cluster13150_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.08192,-0.254096,-1.049265,-0.052463,23,0.628982,0.59
cluster13154_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.174449,-0.055926,0.167959,0.007998,24,0.320624,0.62
cluster13155_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.972676,-0.271485,-3.777095,-0.171686,25,0.471917,0.31
cluster13161_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.452998,-0.247389,-2.450387,-0.136133,21,1.04206,0.33
cluster13166_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.346096,-0.490947,-5.253713,-0.309042,20,0.442889,0.36
cluster13167_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.673074,0.283654,6.334007,0.3167,23,0.737698,0.38
cluster13173_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.441164,-0.185049,-2.262387,-0.094266,27,0.799743,0.38
cluster13179_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-13.412385,-0.583147,-9.232351,-0.401407,26,0.574375,0.69
cluster13183_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.369994,0.198235,3.579044,0.210532,20,0.992793,0.21
cluster13184_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.055417,-0.266075,-1.825123,-0.096059,22,0.502038,0.59
cluster13188_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.843809,-0.278277,-2.782441,-0.132497,24,0.424361,0.54
cluster13198_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.524371,-0.283668,-4.024241,-0.174967,26,0.407941,0.35
cluster13199_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.275456,0.075027,2.611184,0.153599,20,0.704971,0.28
cluster13201_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.953755,0.047688,1.875116,0.093756,23,1.79194,0.2
cluster13203_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.921189,-0.051177,-0.206249,-0.011458,21,0.294303,0.52
cluster13205_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.872688,-0.048483,-0.561461,-0.031192,21,0.291474,0.64
cluster13206_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.168068,-0.275695,-2.161578,-0.083138,29,0.659133,0.64
cluster13208_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.207021,0.052479,1.80981,0.078687,26,0.698162,0.49
cluster13210_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.461305,-0.157332,-2.03826,-0.092648,25,0.329704,0.21
cluster13211_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.759297,-0.337361,-2.436572,-0.105938,26,0.402911,0.69
cluster13212_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.418144,-0.078786,-0.544827,-0.030268,21,0.380096,0.56
cluster13213_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-12.573394,-0.502936,-10.848209,-0.433928,28,0.279474,0.69
cluster13215_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.115848,-0.11136,0.149007,0.007842,22,0.293872,0.62
cluster13216_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.690307,-0.53835,-3.80419,-0.211344,21,0.56346,0.63
cluster13217_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.602257,-0.069663,0.618957,0.026911,26,0.195145,0.79
cluster13218_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.534415,-0.066714,0.918865,0.039951,26,0.63186,0.44
cluster13219_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.451554,-0.019633,1.118574,0.048634,26,0.420205,0.37
cluster13222_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.349648,-0.015202,1.364292,0.059317,26,0.307367,0.58
cluster13223_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.96984,0.114225,4.614959,0.177498,29,0.468696,0.44
cluster13225_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.949368,-0.19036,-1.532371,-0.058937,29,0.578556,0.51
cluster13227_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.869798,-0.168252,-0.726774,-0.031599,26,0.517065,0.57
cluster13231_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.85577,-0.24399,-2.169021,-0.090376,27,0.43168,0.62
cluster13233_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.405553,-0.162169,0.022172,0.001056,24,0.40297,0.67
cluster13244_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-9.961942,-0.398478,-5.039459,-0.201578,28,1.05383,0.68
cluster13249_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.023148,-0.301157,-5.445545,-0.272277,23,0.23807,0.58
cluster13250_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.88645,-0.094322,-0.732619,-0.036631,23,0.514289,0.29
cluster13256_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.491129,-0.166244,-0.771087,-0.036718,24,0.310196,0.34
cluster13260_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-13.858129,-0.577422,-5.283157,-0.220132,27,0.261122,0.78
cluster13263_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.123631,-0.141983,-2.676415,-0.121655,25,0.992952,0.41
cluster13264_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.755572,0.03598,2.076997,0.098905,24,0.592553,0.52
cluster13269_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.512531,-0.229689,-2.963734,-0.123489,27,0.762861,0.48
cluster13270_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.757961,-0.261726,-1.545488,-0.070249,25,0.498906,0.37
cluster13273_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.68717,-0.099245,-1.45458,-0.085564,20,0.761435,0.24
cluster13274_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.045493,-0.145023,0.485785,0.023133,24,0.613626,0.56
cluster13276_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.530877,0.133204,3.15119,0.165852,22,0.474933,0.36
cluster13277_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.669019,0.03041,2.525521,0.114796,25,0.956428,0.34
cluster13281_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.725718,0.038196,2.97272,0.156459,22,1.19983,0.19
cluster13283_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.275633,-0.178151,-0.4928,-0.020533,27,0.893976,0.4
cluster13288_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.449388,-0.076284,0.923308,0.048595,22,1.12916,0.28
cluster13291_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.840301,-0.073612,0.641566,0.025663,28,0.968082,0.67
cluster13294_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.313987,-0.332454,-5.116257,-0.232557,25,0.294183,0.74
cluster13295_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.392255,-0.099677,-0.58179,-0.024241,27,0.73111,0.54
cluster13297_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.086824,-0.188401,0.194698,0.007211,30,0.729263,0.61
cluster13298_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.868958,-0.286409,-2.778026,-0.163413,20,0.504869,0.5
cluster13302_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.444499,-0.185187,-2.381062,-0.099211,27,0.458737,0.56
cluster13303_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.062605,-0.139209,-0.498511,-0.02266,25,0.459685,0.71
cluster13304_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.521032,-0.262906,-1.979611,-0.094267,24,0.69945,0.53
cluster13306_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.470589,0.073529,2.134061,0.106703,23,0.339025,0.33
cluster13309_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-13.804777,-0.575199,-12.78127,-0.532553,27,0.178977,0.66
cluster13310_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.836299,-0.159846,-1.02017,-0.042507,27,0.474513,0.49
cluster13313_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.811733,0.341867,6.388952,0.375821,20,0.45083,0.2
cluster13314_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.10884,-0.182873,-1.802018,-0.106001,20,0.322398,0.61
cluster13315_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.500767,0.08828,1.560001,0.091765,20,0.382404,0.56
cluster13318_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.276645,-0.075097,0.660269,0.038839,20,0.274211,0.66
cluster13320_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.639936,-0.125711,0.039134,0.001864,24,0.61831,0.61
cluster1332_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.811916,-0.29617,-3.364163,-0.146268,26,0.504216,0.75
cluster13322_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.365016,-0.160239,-0.567199,-0.027009,24,0.161321,0.79
cluster13325_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.488779,0.078357,3.415593,0.179768,22,0.267707,0.61
cluster13332_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.020593,-0.112255,-0.616148,-0.03423,21,0.416882,0.54
cluster13340_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.244488,-0.112224,-0.064072,-0.003204,23,0.466002,0.52
cluster13346_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.85424,-0.035593,3.087785,0.128658,27,0.862215,0.62
cluster13357_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.428678,0.127825,2.930656,0.154245,22,0.622435,0.16
cluster13358_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.639122,-0.27289,-1.823156,-0.107244,20,0.465969,0.4
cluster13364_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-9.814668,-0.516561,-7.657854,-0.403045,22,0.564334,0.51
cluster13366_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.711079,-0.248308,-4.290339,-0.186536,26,0.269594,0.66
cluster13373_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.837523,0.149343,4.097109,0.215637,22,0.917511,0.05
cluster13374_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.887592,-0.232742,-1.229514,-0.058548,24,0.446527,0.65
cluster13380_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.073254,0.128052,4.907284,0.20447,27,0.9892,0.48
cluster13381_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.69593,-0.122542,-0.958424,-0.043565,25,0.44767,0.52
cluster13386_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.456772,-0.287199,-0.956765,-0.050356,22,1.08066,0.22
cluster13389_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.158014,0.107901,2.613576,0.130679,23,0.524034,0.5
cluster13391_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.739846,-0.036992,-0.381845,-0.019092,23,0.379894,0.64
cluster13396_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.146067,-0.165843,0.37376,0.01495,28,0.677491,0.58
cluster13400_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.285196,-0.149327,-0.065287,-0.002968,25,1.13477,0.25
cluster1340_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.31259,-0.346358,-6.288105,-0.262004,27,0.425331,0.55
cluster13403_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.899491,-0.222704,-0.47102,-0.02141,25,0.769659,0.6
cluster13406_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.582464,-0.315936,-6.382787,-0.265949,27,0.403752,0.6
cluster13412_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.642312,0.030586,1.582144,0.07534,24,0.290983,0.7
cluster13415_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.202859,0.010143,0.694171,0.034709,23,0.0365653,0.76
cluster13416_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.35032,0.281596,5.446659,0.286666,22,1.55205,0.06
cluster13418_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-10.012252,-0.417177,-8.292379,-0.345516,27,0.316695,0.59
cluster13419_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.958202,-0.331592,-5.751418,-0.239642,27,0.140075,0.66
cluster134_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.61297,0.04744,4.023553,0.11834,37,1.89826,0.18
cluster13420_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.53136,-0.251425,-2.394515,-0.108842,25,0.527965,0.69
cluster1342_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,14.726775,0.613616,15.053068,0.627211,27,1.45191,0.01
cluster13423_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.959284,-0.474252,-7.153453,-0.340641,24,0.577181,0.68
cluster13427_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.096653,-0.290317,-2.157832,-0.102754,24,0.29722,0.79
cluster13430_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.908434,-0.050469,0.109525,0.006085,21,0.875147,0.17
cluster13433_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.060564,-0.356504,-2.176597,-0.128035,20,0.219442,0.4
cluster13440_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.358379,-0.334652,-2.674096,-0.140742,22,0.364356,0.49
cluster13445_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.013076,-0.05332,-0.881065,-0.046372,22,0.295306,0.67
cluster13446_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-9.133475,-0.507415,-7.688625,-0.427146,21,0.230115,0.67
cluster13456_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.094528,-0.242597,-2.204103,-0.104957,24,0.344621,0.63
cluster13470_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.319566,0.215978,4.3866,0.21933,23,1.19526,0.16
cluster13471_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.259319,-0.098231,0.420125,0.018266,26,0.302551,0.38
cluster13475_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.274329,0.133784,3.44818,0.202834,20,0.941745,0.17
cluster1348_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,10.903985,0.302888,12.728447,0.353568,39,1.42718,0.04
cluster13492_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.780049,0.093687,2.586851,0.13615,22,0.664797,0.37
cluster13496_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.595497,0.2945,5.745302,0.302384,22,1.20831,0.09
cluster13499_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.009293,0.105752,2.975041,0.156581,22,0.540977,0.31
cluster13501_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.686272,0.034314,2.84013,0.142007,23,0.947883,0.58
cluster13503_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.345746,0.196809,3.98497,0.23441,20,0.816266,0.14
cluster13513_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.486778,-0.138154,0.244906,0.013606,21,1.04588,0.13
cluster13518_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.649396,-0.38247,-6.29374,-0.314687,23,0.370703,0.34
cluster13521_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.912478,-0.359658,-6.831543,-0.310525,25,0.30975,0.67
cluster13524_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.68514,0.134257,3.27367,0.163684,23,0.513348,0.27
cluster13527_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.876194,-0.16853,-0.065031,-0.002827,26,0.582446,0.51
cluster13528_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.015829,-0.160633,-2.141028,-0.085641,28,0.470449,0.66
cluster13532_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.067159,-0.062774,-0.138161,-0.008127,20,0.359077,0.62
cluster13537_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.292512,0.120659,3.751909,0.197469,22,0.553388,0.47
cluster13541_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.828374,0.043599,0.840609,0.044243,22,0.370262,0.5
cluster13543_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.845691,-0.036769,1.48144,0.06441,26,0.40117,0.67
cluster13544_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.189235,-0.309462,-2.721395,-0.13607,23,0.141761,0.72
cluster13548_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.082058,-0.134003,-1.093136,-0.047528,26,0.621227,0.43
cluster13553_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.328373,0.073798,3.037281,0.168738,21,0.535991,0.33
cluster13561_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.018122,-0.278785,-2.394207,-0.133011,21,0.17653,0.72
cluster13562_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.939696,-0.269986,-2.231111,-0.101414,25,0.583894,0.78
cluster13563_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.858348,-0.109315,-1.504421,-0.088495,20,0.226293,0.25
cluster13565_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.430228,-0.285801,-2.687699,-0.141458,22,0.431569,0.51
cluster13576_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.086859,-0.122756,0.48477,0.028516,20,0.243845,0.57
cluster13578_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.571213,0.268895,4.961448,0.29185,20,0.488362,0.22
cluster13580_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.296281,-0.204585,-2.587313,-0.123205,24,0.557724,0.49
cluster13587_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.438368,-0.116113,-0.518341,-0.024683,24,0.400678,0.23
cluster13591_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.410269,-0.495277,-4.349117,-0.228901,22,0.456529,0.45
cluster13600_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.071506,-0.170639,-1.340706,-0.074484,21,0.826013,0.42
cluster13602_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.116261,-0.355813,-3.995027,-0.199751,23,0.524107,0.67
cluster1360_2rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.853688,-0.148219,1.318238,0.050701,29,0.464794,0.55
cluster13606_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.617342,-0.271608,-3.378223,-0.198719,20,0.844776,0.31
cluster13609_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.24353,0.013529,2.013996,0.111889,21,1.12836,0.17
cluster13612_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.955921,-0.102943,0.870311,0.045806,22,1.18253,0.21
cluster13616_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.891263,-0.29962,-2.138078,-0.09296,26,0.496231,0.64
cluster13628_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.884396,-0.14422,-1.364912,-0.068246,23,0.419212,0.32
cluster13629_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.436772,0.022988,0.754101,0.03969,22,0.625118,0.5
cluster1363_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.869276,-0.16122,-0.516823,-0.021534,27,0.317064,0.71
cluster13633_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.12438,-0.051108,1.143373,0.051972,25,0.896346,0.36
cluster13639_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.866608,0.088886,2.897083,0.137956,24,0.730447,0.45
cluster13643_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.788865,-0.304677,-2.772043,-0.145897,22,0.55539,0.55
cluster13649_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.946061,-0.155056,-0.983064,-0.05174,22,0.314887,0.61
cluster13653_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.48787,0.205169,4.466468,0.262733,20,0.942814,0.14
cluster13656_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.041935,-0.047361,0.785028,0.035683,25,0.249577,0.58
cluster13658_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.609971,0.212351,4.648949,0.273468,20,0.739189,0.03
cluster13660_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.125136,-0.32387,-1.860146,-0.084552,25,0.286559,0.71
cluster13661_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.5373,-0.105721,-1.871825,-0.077993,27,0.424513,0.38
cluster13662_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.39219,-0.06053,0.7021,0.030526,26,0.187927,0.68
cluster13663_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.029612,-0.321184,-4.593417,-0.183737,28,0.273338,0.65
cluster13667_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.207931,0.008664,1.367594,0.056983,27,0.36094,0.53
cluster13670_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.367524,-0.187085,-1.912372,-0.106243,21,0.327939,0.64
cluster13671_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.39604,-0.126107,0.076672,0.004035,22,0.380894,0.43
cluster13682_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.006069,-0.444782,-7.252452,-0.402914,21,1.19038,0.21
cluster1369_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.269346,-0.125569,1.868942,0.054969,37,1.34899,0.31
cluster13695_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.852323,-0.255385,-2.454676,-0.129193,22,0.405829,0.7
cluster13704_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.646652,-0.030793,1.762188,0.083914,24,1.13126,0.12
cluster13714_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.151172,-0.271114,-3.158715,-0.166248,22,0.301632,0.34
cluster13716_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.750087,0.263894,4.881528,0.271196,21,0.817209,0.1
cluster13722_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.94485,0.140231,4.487125,0.213673,24,1.12691,0.33
cluster13723_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-8.756273,-0.416965,-3.418296,-0.162776,24,0.517492,0.75
cluster13728_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.803985,-0.172908,-0.058566,-0.002662,25,0.262784,0.43
cluster13732_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.637049,0.077955,3.395943,0.161712,24,1.27779,0.38
cluster13743_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.51319,0.139622,3.616581,0.200921,21,0.836579,0.4
cluster13748_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.359554,0.243616,6.530564,0.296844,25,0.93542,0.19
cluster13750_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.108232,-0.255412,-1.780487,-0.089024,23,0.496789,0.79
cluster13754_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.56691,0.378346,7.862087,0.393104,23,0.634089,0.24
cluster13755_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.847937,-0.149891,-1.507237,-0.079328,22,0.390306,0.35
cluster13756_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.293281,-0.053887,1.416038,0.059002,27,0.520451,0.59
cluster13757_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.825669,-0.284403,-3.167426,-0.131976,27,0.76576,0.59
cluster13758_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.229781,0.012094,1.155079,0.060794,22,0.360486,0.46
cluster13759_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.216666,0.00942,3.655637,0.158941,26,0.651756,0.49
cluster13760_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.07423,-0.003712,2.668136,0.133407,23,0.702826,0.49
cluster1376_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.122827,-0.164359,-1.380672,-0.072667,22,0.18203,0.59
