Orthologs,TC,RTC,TCA,RTCA,Taxa,Not sure,Pythia scores
cluster9021_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.58239,0.269552,6.124696,0.360276,20,0.770798,0.04
cluster9030_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.594133,0.294281,11.24614,0.312393,39,1.07002,0.22
cluster905_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.404658,0.337087,6.564767,0.345514,22,1.31345,0.05
cluster9081_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,11.492335,0.33801,12.127342,0.356687,37,1.34764,0.01
cluster9083_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.945666,0.215029,6.25672,0.272031,26,1.31406,0.07
cluster9092_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.119182,0.355959,7.180839,0.359042,23,1.12082,0.16
cluster9104_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-12.553212,-0.523051,-10.76716,-0.448632,27,0.861707,0.48
cluster9115_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.698376,0.162013,7.038394,0.242703,32,1.42779,0.25
cluster9139_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.924054,0.185127,6.527697,0.203991,35,0.862269,0.37
cluster9148_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.892443,0.247012,10.417907,0.289386,39,1.2133,0.18
cluster9149_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,13.189279,0.38792,13.12996,0.386175,37,1.15113,0.13
cluster9150_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.282376,0.099466,7.513488,0.227681,36,1.18369,0.13
cluster9157_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.573236,0.18259,8.435756,0.234327,39,1.05346,0.15
cluster9159_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.95622,0.109895,6.779432,0.188318,39,1.48285,0.19
cluster9161_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.184663,0.032907,6.157396,0.171039,39,1.62998,0.36
cluster9163_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.492228,0.235895,8.644088,0.240114,39,1.05926,0.25
cluster9181_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.575631,0.236738,8.248964,0.25778,35,1.02903,0.18
cluster9183_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.90673,0.191854,8.705831,0.241829,39,1.12478,0.26
cluster9205_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.058285,0.26642,9.461936,0.278292,37,1.08075,0.33
cluster9219_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.518209,0.264395,12.401776,0.344494,39,1.01349,0.15
cluster9229_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,11.140249,0.337583,11.506788,0.348691,36,1.40066,0.23
cluster9232_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.950767,0.193077,10.303813,0.286217,39,1.02273,0.22
cluster9234_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.386003,0.17544,6.045393,0.241816,28,0.965642,0.14
cluster9237_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.697586,-0.457768,-6.943944,-0.365471,22,0.198026,0.47
cluster9244_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,7.045438,0.195707,6.941001,0.192806,39,0.958503,0.23
cluster9246_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,15.389863,0.427496,16.101243,0.447257,39,1.08078,0.18
cluster9255_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.345801,0.095594,7.717031,0.220487,38,1.35142,0.23
cluster9262_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.291082,0.179745,7.444027,0.212686,38,1.32543,0.2
cluster9267_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.396939,0.254453,8.979965,0.27212,36,1.2008,0.22
cluster9272_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.990589,0.124706,6.400741,0.200023,35,0.917626,0.19
cluster9282_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.231951,0.178056,7.093351,0.202667,38,0.996086,0.21
cluster9286_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.788477,0.136814,7.332248,0.209493,38,1.29112,0.24
cluster9293_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.25606,0.137292,6.358052,0.205098,34,1.59367,0.24
cluster9295_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,14.999581,0.416655,15.612358,0.433677,39,0.951889,0.07
cluster9319_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.139795,0.1658,6.624009,0.213678,34,0.879398,0.35
cluster9327_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,10.416207,0.289339,11.204737,0.311243,39,1.19799,0.15
cluster9329_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.740106,0.278289,9.934959,0.283856,38,1.4016,0.17
cluster9355_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.685663,0.238774,8.02704,0.28668,31,0.968057,0.21
cluster9374_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.765405,0.132372,7.686059,0.213502,39,1.0106,0.25
cluster9396_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.449272,0.214976,6.482541,0.216085,33,0.951634,0.3
cluster9400_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.258702,-0.289334,-6.534842,-0.204214,35,1.01658,0.35
cluster9409_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.238129,0.117726,6.931594,0.192544,39,1.41392,0.48
cluster942_2rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.324106,0.123546,6.062467,0.173213,38,1.46348,0.21
cluster9427_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.102514,0.170084,6.139689,0.204656,33,0.791804,0.3
cluster9428_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.626049,0.100724,6.157194,0.171033,39,0.99642,0.2
cluster9429_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,18.692075,0.519224,19.152649,0.532018,39,0.806695,0.03
cluster9432_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.465911,0.127597,6.482171,0.185205,38,1.2679,0.38
cluster9444_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.191736,0.343985,6.299309,0.349962,21,1.27448,0.1
cluster9462_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,13.139923,0.375426,14.930532,0.426587,38,1.27569,0.05
cluster9463_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.869309,0.286107,10.727794,0.346058,34,2.10955,0.05
cluster9466_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.193389,0.224793,8.226211,0.257069,35,0.73516,0.23
cluster9471_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.737392,-0.368447,-7.028506,-0.334691,24,0.241152,0.47
cluster9473_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.031982,0.139777,7.9602,0.221117,39,0.993878,0.27
cluster9486_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.785203,0.145006,6.892883,0.208875,36,1.09986,0.28
cluster9496_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.256892,0.173803,7.739315,0.214981,39,1.32163,0.35
cluster950_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.019126,0.177033,9.258281,0.272302,37,1.07656,0.16
cluster9528_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.024879,0.286899,6.996222,0.333153,24,1.0409,0.18
cluster9532_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,13.785248,0.393864,14.980446,0.428013,38,1.44043,0.08
cluster9540_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.912894,0.148876,6.872713,0.208264,36,1.10295,0.17
cluster9542_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.607917,0.051868,6.239713,0.201281,34,1.33174,0.35
cluster9554_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.540428,0.280601,11.844482,0.348367,37,1.35408,0.15
cluster9559_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.102141,0.141726,6.827459,0.189652,39,1.13168,0.31
cluster9560_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.624582,0.184016,9.324114,0.259003,39,1.03893,0.14
cluster956_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.311665,-0.258657,-8.55184,-0.237551,39,1.06906,0.25
cluster9578_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,9.656996,0.26825,12.301393,0.341705,39,0.977154,0.1
cluster959_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.363739,0.320163,7.60787,0.330777,26,0.742717,0.18
cluster9598_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.122005,-0.285063,-7.909339,-0.247167,35,1.46938,0.31
cluster9612_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.284191,0.126006,7.268079,0.213767,37,1.37759,0.29
cluster9614_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,15.518191,0.443377,16.205602,0.463017,38,1.22051,0.09
cluster9615_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,7.307446,0.202985,8.633959,0.239832,39,1.48734,0.18
cluster9616_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.156869,0.254902,9.165226,0.286413,35,0.959124,0.14
cluster9621_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.301201,0.1828,6.202461,0.213878,32,0.652388,0.29
cluster9627_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,14.185399,0.394039,14.088785,0.391355,39,0.913271,0.16
cluster9648_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.47968,0.209022,7.631892,0.24619,34,0.811623,0.46
cluster9650_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.955578,-0.298519,-6.76694,-0.225565,33,1.04116,0.44
cluster9654_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.817908,0.112291,6.167972,0.181411,37,1.19891,0.1
cluster9667_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.47205,0.207557,9.940421,0.276123,39,1.47681,0.09
cluster9675_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.352952,0.222817,8.781988,0.266121,36,1.17961,0.41
cluster969_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.338556,0.009958,6.340375,0.186482,37,1.66755,0.03
cluster9713_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.126421,0.336845,13.583757,0.377327,39,0.996468,0.1
cluster9717_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.376194,0.125034,6.189197,0.176834,38,1.17936,0.4
cluster9718_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.39829,0.21138,7.802133,0.222918,38,1.72196,0.22
cluster9735_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.429066,0.183688,9.785804,0.279594,38,1.42387,0.06
cluster9737_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.434322,0.337924,7.337016,0.333501,25,0.912536,0.16
cluster9742_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,7.473707,0.219815,8.463353,0.248922,37,1.26599,0.18
cluster9743_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.432717,0.078475,6.223625,0.200762,34,1.35778,0.23
cluster9751_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.094798,0.145566,7.316083,0.209031,38,1.06534,0.27
cluster9752_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.590051,0.227243,8.600947,0.296584,32,0.917346,0.14
cluster9760_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.009465,0.147337,8.114999,0.238676,37,1.09917,0.3
cluster9762_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.295593,0.165487,7.312072,0.228502,35,1.10727,0.05
cluster9770_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.512643,0.22096,8.706297,0.256068,37,1.36215,0.12
cluster9771_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.903363,0.140096,6.07712,0.173632,38,1.26783,0.1
cluster9778_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.248431,0.118012,6.387154,0.177421,39,1.04597,0.23
cluster9781_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.3852,0.121811,6.584338,0.182898,39,1.0642,0.45
cluster9795_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-13.712457,-0.685623,-9.565921,-0.478296,23,0.365801,0.48
cluster9796_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.090828,0.373734,11.02445,0.408313,30,2.17046,0.05
cluster9799_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.747728,0.198463,9.038197,0.265829,37,1.15009,0.08
cluster9804_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.145109,0.33817,11.554972,0.385166,33,1.04467,0.13
cluster9807_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.368361,0.304952,10.775269,0.31692,37,1.37849,0.05
cluster9811_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.570799,0.261062,7.917287,0.27301,32,1.40128,0.2
cluster9814_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.976054,0.320573,8.848855,0.316031,31,1.03328,0.22
cluster9832_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.683888,0.28482,10.120122,0.297651,37,1.13194,0.23
cluster9877_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.220349,0.140678,7.163211,0.238774,33,1.3248,0.43
cluster9878_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,7.927936,0.22022,9.549198,0.265256,39,1.42943,0.41
cluster9884_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.709351,0.353124,7.343524,0.386501,22,1.2152,0.19
cluster9886_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.615549,0.155987,8.314219,0.230951,39,0.903137,0.45
cluster9893_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,7.273285,0.220403,8.3929,0.25433,36,1.1152,0.17
cluster9909_1rr_1rr_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-13.748947,-0.572873,-6.877224,-0.286551,27,0.664936,0.49
cluster9916_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.697098,0.219119,6.179386,0.237669,29,0.265804,0.43
cluster9933_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.857399,0.195926,7.739625,0.221132,38,1.26326,0.13
cluster9944_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.821201,0.446418,9.830439,0.446838,25,0.993427,0.05
cluster9948_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.004984,0.166805,7.910102,0.219725,39,1.13179,0.2
cluster996_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.909449,0.283127,10.296405,0.294183,38,1.87083,0.1
cluster9962_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.854087,0.12044,6.193555,0.193549,35,1.24008,0.34
cluster9971_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.411256,0.206815,7.015751,0.226315,34,1.55661,0.09
cluster9973_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.879295,0.443965,9.382081,0.469104,23,0.990772,0.04
cluster9974_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.231969,0.256444,10.836995,0.301028,39,1.31254,0.15
cluster9984_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.680572,0.111532,6.784549,0.205592,36,1.53867,0.29
cluster9985_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.831554,-0.383981,-6.575983,-0.285912,26,0.620237,0.39
